211.044067;-0.291177;-0.260516;0.628045;0.3582;0.818199
212.626801;-0.396015;-0.356497;0.684063;0.312513;0.814414
214.209625;-0.484436;-0.43594;0.710673;0.232767;0.799967
215.79245;-0.565382;-0.509423;0.71865;0.130059;0.767739
217.37532;-0.64026;-0.573607;0.713171;0.011792;0.710942
218.958221;-0.705434;-0.627084;0.697539;-0.108745;0.622048
220.541183;-0.753638;-0.664724;0.675137;-0.221198;0.500606
222.124176;-0.777245;-0.678081;0.647082;-0.315087;0.355898
223.707184;-0.768561;-0.663694;0.614424;-0.383344;0.197719
225.290237;-0.726117;-0.617392;0.575707;-0.427892;0.04336
226.873337;-0.646423;-0.533946;0.529613;-0.452481;-0.096681
228.456451;-0.533229;-0.418332;0.476975;-0.461972;-0.209913
230.039627;-0.385417;-0.272253;0.416872;-0.460102;-0.284201
231.622803;-0.207589;-0.097485;0.347524;-0.450258;-0.304936
233.206024;-0.008234;0.095762;0.275265;-0.437094;-0.264203
234.789307;0.190818;0.283787;0.208212;-0.413331;-0.148126
236.372604;0.361057;0.43686;0.162902;-0.372212;0.039703
237.955933;0.460721;0.523335;0.153835;-0.311383;0.271819
239.539276;0.471212;0.520107;0.189612;-0.232956;0.506601
241.122681;0.402206;0.437363;0.263732;-0.143937;0.698595
242.7061;0.283047;0.312297;0.357903;-0.051473;0.827642
244.289581;0.153488;0.178987;0.455529;0.031106;0.897223
245.873047;0.034854;0.058479;0.542931;0.100151;0.925709
247.456573;-0.062801;-0.039037;0.614327;0.146536;0.932561
249.040115;-0.138487;-0.113156;0.669618;0.169933;0.931399
250.623688;-0.197857;-0.171527;0.710264;0.171688;0.928758
252.207306;-0.245063;-0.217588;0.737696;0.151667;0.927755
253.790939;-0.284785;-0.255047;0.757225;0.11211;0.927155
255.374603;-0.318759;-0.28844;0.767276;0.054199;0.925072
256.958313;-0.350151;-0.316957;0.772117;-0.018357;0.918122
258.542023;-0.379872;-0.344683;0.772136;-0.104536;0.902245
260.125763;-0.407492;-0.369233;0.767945;-0.201483;0.874589
261.709534;-0.432368;-0.391111;0.760873;-0.304606;0.831464
263.293335;-0.453536;-0.41001;0.750734;-0.41116;0.770744
264.877167;-0.469392;-0.42276;0.739239;-0.514274;0.691699
266.460999;-0.478747;-0.429253;0.726348;-0.609671;0.595873
268.044891;-0.479484;-0.427847;0.712459;-0.690801;0.485929
269.628815;-0.470209;-0.417359;0.697642;-0.756255;0.366768
271.212708;-0.451894;-0.398418;0.682453;-0.802827;0.24521
272.796692;-0.424776;-0.370754;0.667713;-0.831977;0.128122
274.380676;-0.389285;-0.334933;0.651473;-0.846124;0.02185
275.964661;-0.347088;-0.29251;0.634958;-0.850157;-0.068647
277.548676;-0.298509;-0.244298;0.617196;-0.848793;-0.139396
279.132721;-0.244724;-0.190197;0.597275;-0.847301;-0.189229
280.716797;-0.186308;-0.132247;0.574693;-0.848772;-0.216112
282.300873;-0.124655;-0.070703;0.550305;-0.855767;-0.218725
283.884979;-0.060463;-0.006139;0.523924;-0.869962;-0.194865
285.469147;0.003054;0.057284;0.497079;-0.887512;-0.143224
287.053284;0.063524;0.118819;0.473404;-0.906817;-0.062925
288.637451;0.118704;0.17456;0.453966;-0.917052;0.045088
290.221649;0.164211;0.220609;0.445843;-0.909448;0.176395
291.805847;0.19587;0.252442;0.449519;-0.877934;0.320469
293.390106;0.209143;0.264179;0.467194;-0.815482;0.465379
294.974365;0.203347;0.25657;0.499779;-0.727232;0.599292
296.558624;0.180717;0.232652;0.540178;-0.623726;0.710969
298.142914;0.145148;0.192071;0.583838;-0.514872;0.797645
299.727234;0.101949;0.146948;0.630987;-0.409268;0.85955
301.311554;0.056564;0.098734;0.671724;-0.317635;0.901352
302.895905;0.011244;0.048379;0.707367;-0.238494;0.928035
304.480255;-0.033097;0.002472;0.742127;-0.173999;0.943233
306.064636;-0.073895;-0.038957;0.768467;-0.126985;0.951854
307.649017;-0.111235;-0.080298;0.789529;-0.092121;0.955491
309.233429;-0.146535;-0.115885;0.810316;-0.068972;0.955036
310.817841;-0.179115;-0.147137;0.826155;-0.058477;0.954165
312.402283;-0.208244;-0.179787;0.835668;-0.056408;0.951336
313.986725;-0.236521;-0.208298;0.847494;-0.061937;0.946385
315.571198;-0.264023;-0.233169;0.857071;-0.076025;0.940967
317.15567;-0.288548;-0.259288;0.86041;-0.096736;0.934499
318.740173;-0.312336;-0.2846;0.865264;-0.121833;0.925276
320.324646;-0.337201;-0.306341;0.871796;-0.153395;0.913681
321.90918;-0.360378;-0.328344;0.873551;-0.189505;0.900109
323.493713;-0.381309;-0.351776;0.872617;-0.227775;0.883365
325.078247;-0.403291;-0.371848;0.87573;-0.269975;0.862352
326.662781;-0.425517;-0.390365;0.877916;-0.316686;0.83777
328.247375;-0.444895;-0.410915;0.874728;-0.362886;0.808964
329.83194;-0.462481;-0.429832;0.872277;-0.409849;0.775721
331.416504;-0.481781;-0.445185;0.874079;-0.460049;0.736535
333.001099;-0.499551;-0.460075;0.873432;-0.509643;0.693359
334.585693;-0.512752;-0.474805;0.86813;-0.554828;0.644381
336.170319;-0.524804;-0.487447;0.864821;-0.59875;0.591159
337.754944;-0.536694;-0.495563;0.864731;-0.643673;0.533778
339.339539;-0.546518;-0.501831;0.86366;-0.684172;0.472631
340.924194;-0.550475;-0.507745;0.857689;-0.716483;0.407715
342.50885;-0.551964;-0.510155;0.852883;-0.745933;0.340222
344.093475;-0.553024;-0.507905;0.852072;-0.775429;0.271679
345.678131;-0.551608;-0.503446;0.850971;-0.798601;0.203601
347.262787;-0.544907;-0.497899;0.845845;-0.812196;0.137138
348.847473;-0.534869;-0.489549;0.840867;-0.821868;0.071523
350.432129;-0.523362;-0.476998;0.83864;-0.831625;0.005912
352.016785;-0.508428;-0.457996;0.83702;-0.838996;-0.061239
353.601501;-0.491063;-0.440678;0.833861;-0.838991;-0.123507
355.186188;-0.470782;-0.422426;0.828079;-0.834756;-0.178073
356.770874;-0.44882;-0.401954;0.823427;-0.830678;-0.229256
358.35556;-0.425342;-0.376423;0.821478;-0.828316;-0.277133
359.940247;-0.39994;-0.349919;0.818835;-0.82317;-0.321062
361.524963;-0.37229;-0.323515;0.813563;-0.812581;-0.361235
363.10968;-0.344174;-0.297479;0.808131;-0.801807;-0.3975
364.694366;-0.316044;-0.269041;0.803828;-0.794856;-0.42819
366.279083;-0.288311;-0.238757;0.79916;-0.790135;-0.452498
367.86377;-0.259664;-0.208788;0.794266;-0.786134;-0.471922
369.448486;-0.231236;-0.180547;0.788291;-0.782323;-0.486226
371.033203;-0.203178;-0.152456;0.781074;-0.781331;-0.494172
372.617889;-0.174148;-0.121672;0.774521;-0.7874;-0.495592
374.202606;-0.143609;-0.087254;0.767568;-0.797754;-0.491241
375.787292;-0.111136;-0.052304;0.760672;-0.812377;-0.480401
377.372009;-0.07618;-0.016372;0.752206;-0.826378;-0.464222
378.956726;-0.040995;0.020407;0.743626;-0.843242;-0.440063
380.541443;-0.005447;0.05845;0.735616;-0.861996;-0.406502
382.126129;0.030272;0.096467;0.72829;-0.883791;-0.362938
383.710815;0.065958;0.134283;0.722992;-0.903925;-0.310391
385.295532;0.099881;0.169254;0.718331;-0.92172;-0.249589
386.880219;0.132405;0.202592;0.712751;-0.934249;-0.181047
388.464905;0.161947;0.232522;0.709586;-0.942197;-0.104592
390.049591;0.186232;0.258212;0.709953;-0.944663;-0.022543
391.634247;0.206294;0.278826;0.711851;-0.939363;0.062707
393.218933;0.220387;0.292112;0.71628;-0.926813;0.149406
394.803619;0.228124;0.297141;0.721787;-0.904861;0.238149
396.388245;0.229345;0.295485;0.728586;-0.874442;0.325889
397.972931;0.223536;0.288458;0.736783;-0.836766;0.408924
399.557556;0.212104;0.276117;0.74761;-0.795921;0.48566
401.142212;0.196805;0.258273;0.761928;-0.751079;0.554264
402.726868;0.176329;0.234;0.775903;-0.702774;0.616507
404.311462;0.152611;0.206159;0.788551;-0.65315;0.672398
405.896088;0.127186;0.176681;0.799058;-0.604271;0.723547
407.480713;0.099553;0.146363;0.810139;-0.556097;0.767453
409.065308;0.070856;0.116215;0.82172;-0.509772;0.802948
410.649902;0.041836;0.085748;0.834883;-0.467269;0.831363
412.234467;0.013344;0.054826;0.848007;-0.42976;0.853797
413.819092;-0.015307;0.023142;0.857812;-0.394648;0.87131
415.403625;-0.043183;-0.008267;0.86607;-0.362229;0.886376
416.98819;-0.070432;-0.03715;0.871659;-0.332938;0.899901
418.572754;-0.096737;-0.065386;0.878494;-0.306564;0.911476
420.157288;-0.122412;-0.091394;0.886091;-0.285419;0.918625
421.741791;-0.147312;-0.116275;0.894538;-0.266853;0.921693
423.326263;-0.171836;-0.142138;0.901872;-0.251091;0.921404
424.910797;-0.195009;-0.167637;0.907336;-0.239555;0.920975
426.49527;-0.216922;-0.19212;0.910494;-0.229692;0.920661
428.079742;-0.23774;-0.21487;0.913093;-0.221722;0.920468
429.664154;-0.258115;-0.236143;0.916295;-0.215863;0.920133
431.248627;-0.277886;-0.255233;0.919695;-0.212426;0.917908
432.833069;-0.298097;-0.274445;0.924538;-0.211848;0.913301
434.41748;-0.318191;-0.294358;0.930074;-0.213006;0.907087
436.001862;-0.337147;-0.314042;0.933135;-0.216179;0.900119
437.586243;-0.355172;-0.333688;0.935126;-0.221109;0.893218
439.170593;-0.371466;-0.352131;0.934796;-0.224734;0.885409
440.754944;-0.387579;-0.368825;0.93523;-0.23093;0.879426
442.339264;-0.40422;-0.385172;0.935996;-0.239322;0.872595
443.923584;-0.421172;-0.401073;0.938552;-0.24928;0.863555
445.507874;-0.438226;-0.416776;0.941578;-0.259087;0.85255
447.092133;-0.455284;-0.432876;0.944858;-0.271112;0.840536
448.676422;-0.471599;-0.449516;0.946266;-0.284012;0.826938
450.260651;-0.486411;-0.465739;0.946014;-0.295411;0.814098
451.844879;-0.499474;-0.479881;0.945172;-0.307465;0.800864
453.429047;-0.513533;-0.494563;0.945115;-0.319942;0.787419
455.013245;-0.52708;-0.508278;0.944607;-0.334256;0.773815
456.597412;-0.541883;-0.521306;0.945401;-0.349631;0.758839
458.181549;-0.556318;-0.53441;0.947073;-0.364476;0.742282
459.765686;-0.570429;-0.547245;0.948601;-0.380008;0.723787
461.349762;-0.584632;-0.560751;0.950129;-0.396217;0.704932
462.933838;-0.597401;-0.574264;0.9501;-0.410889;0.684817
464.517883;-0.60873;-0.586281;0.949109;-0.425424;0.664236
466.101898;-0.62009;-0.598699;0.947723;-0.439448;0.643572
467.685944;-0.630695;-0.609309;0.946809;-0.453712;0.622861
469.269928;-0.64115;-0.619306;0.946774;-0.46632;0.602794
470.853851;-0.651942;-0.629166;0.947207;-0.480706;0.580856
472.437805;-0.66343;-0.638621;0.948224;-0.496537;0.556116
474.021729;-0.674232;-0.648214;0.949303;-0.509937;0.531581
475.605621;-0.683742;-0.657297;0.95019;-0.523487;0.506677
477.189453;-0.69316;-0.666606;0.949439;-0.535889;0.47866
478.773285;-0.701476;-0.67591;0.949022;-0.548908;0.450907
480.357086;-0.708578;-0.684462;0.947151;-0.559635;0.42267
481.940857;-0.715252;-0.690839;0.946398;-0.570653;0.396041
483.524658;-0.720967;-0.696521;0.945075;-0.578692;0.368829
485.108337;-0.727221;-0.702039;0.945196;-0.588172;0.341083
486.692078;-0.733519;-0.706498;0.945672;-0.598309;0.312849
488.275726;-0.738985;-0.710994;0.946214;-0.607615;0.282854
489.859375;-0.744232;-0.715427;0.946812;-0.615164;0.252449
491.443024;-0.748416;-0.718923;0.946735;-0.622291;0.221947
493.02655;-0.752224;-0.722733;0.946761;-0.627526;0.193163
494.610168;-0.754143;-0.725354;0.945375;-0.631821;0.164391
496.193665;-0.754957;-0.726558;0.943892;-0.635499;0.134374
497.777161;-0.756208;-0.728425;0.943095;-0.638419;0.104242
499.360657;-0.756157;-0.728279;0.941856;-0.641589;0.07452
500.944031;-0.756153;-0.727726;0.940945;-0.643307;0.04477
502.527435;-0.756645;-0.726486;0.941383;-0.645603;0.015322
504.11084;-0.756226;-0.724833;0.941384;-0.646746;-0.013726
505.694183;-0.75597;-0.722892;0.942262;-0.647392;-0.042127
507.277496;-0.754182;-0.720379;0.941973;-0.646887;-0.070899
508.860748;-0.75231;-0.718309;0.942166;-0.646502;-0.098644
510.444;-0.748782;-0.715894;0.941122;-0.643969;-0.125768
512.027222;-0.744649;-0.712021;0.939783;-0.641364;-0.152748
513.610352;-0.740072;-0.70785;0.93887;-0.638489;-0.179037
515.193481;-0.735186;-0.703697;0.937469;-0.634709;-0.204889
516.776611;-0.730297;-0.698443;0.937087;-0.631582;-0.230842
518.35968;-0.724446;-0.692146;0.93598;-0.628314;-0.25594
519.942688;-0.719467;-0.685675;0.935822;-0.624915;-0.281084
521.525696;-0.713394;-0.678306;0.935625;-0.620325;-0.304904
523.108643;-0.707274;-0.670734;0.934966;-0.615995;-0.327923
524.691528;-0.700869;-0.663743;0.935141;-0.611934;-0.350322
526.274475;-0.693329;-0.656442;0.934767;-0.606855;-0.372083
527.8573;-0.685985;-0.649091;0.935178;-0.600944;-0.392529
529.440063;-0.67765;-0.641574;0.934363;-0.596418;-0.413034
531.022827;-0.668906;-0.633147;0.933579;-0.590223;-0.43243
532.605591;-0.659785;-0.624795;0.932755;-0.58602;-0.451628
534.188293;-0.650506;-0.615268;0.931568;-0.579889;-0.470505
535.770935;-0.641336;-0.605851;0.9308;-0.576848;-0.488739
537.353577;-0.631464;-0.595266;0.929383;-0.572754;-0.506521
538.936157;-0.62195;-0.583908;0.928297;-0.56685;-0.524496
540.518677;-0.612011;-0.573354;0.92824;-0.564042;-0.540601
542.101135;-0.601742;-0.561885;0.927393;-0.558556;-0.555932
543.683594;-0.591452;-0.5509;0.927643;-0.555508;-0.570952
545.265991;-0.580535;-0.539326;0.926882;-0.550511;-0.58519
546.848328;-0.569284;-0.528433;0.927092;-0.54643;-0.598871
548.430664;-0.558018;-0.517544;0.926291;-0.543526;-0.611775
550.012939;-0.546242;-0.506801;0.925722;-0.541149;-0.623779
551.595215;-0.533638;-0.494582;0.924936;-0.53852;-0.635974
553.177368;-0.52155;-0.482236;0.923535;-0.536225;-0.647072
554.759521;-0.508642;-0.469404;0.921472;-0.534416;-0.658496
556.341675;-0.49615;-0.455908;0.920171;-0.53303;-0.669243
557.923706;-0.482772;-0.441324;0.918806;-0.533544;-0.679637
559.505737;-0.469914;-0.426858;0.917626;-0.53164;-0.689498
561.087646;-0.456174;-0.41243;0.916674;-0.533749;-0.697712
562.669556;-0.44227;-0.39698;0.915814;-0.532993;-0.706669
564.251465;-0.428176;-0.3819;0.914455;-0.534523;-0.713741
565.833252;-0.413577;-0.367193;0.91415;-0.536009;-0.720885
567.415039;-0.398869;-0.35199;0.913549;-0.537074;-0.727263
568.996765;-0.383545;-0.337065;0.913158;-0.540665;-0.732436
570.578491;-0.367734;-0.321096;0.911743;-0.543092;-0.737602
572.160095;-0.351594;-0.305422;0.910739;-0.545197;-0.741664
573.741699;-0.335384;-0.289984;0.910376;-0.550106;-0.745901
575.323242;-0.318114;-0.272122;0.908485;-0.556536;-0.748862
576.904663;-0.301538;-0.254323;0.906916;-0.56023;-0.752211
578.486145;-0.284285;-0.236853;0.905024;-0.566807;-0.754148
580.067505;-0.266282;-0.217394;0.902969;-0.574197;-0.754755
581.648865;-0.248422;-0.197919;0.902098;-0.582076;-0.755451
583.230103;-0.229846;-0.178448;0.900024;-0.590307;-0.754494
584.811401;-0.212189;-0.159881;0.899133;-0.59772;-0.752691
586.392578;-0.193396;-0.139711;0.897286;-0.605119;-0.749501
587.973694;-0.17416;-0.120854;0.89724;-0.614972;-0.745737
589.55481;-0.155555;-0.102194;0.895896;-0.625404;-0.73963
591.135803;-0.135649;-0.082329;0.895365;-0.635208;-0.734159
592.716736;-0.115705;-0.06295;0.894115;-0.645179;-0.726668
594.297668;-0.095798;-0.044927;0.8942;-0.654644;-0.719512
595.87854;-0.075597;-0.023984;0.892058;-0.665004;-0.711367
597.459351;-0.055381;-0.002631;0.889595;-0.677454;-0.702494
599.0401;-0.036761;0.018477;0.886896;-0.687684;-0.694017
600.620789;-0.016463;0.0391;0.885606;-0.701244;-0.682933
602.201416;0.004233;0.060835;0.884371;-0.713672;-0.66986
603.781982;0.024442;0.081691;0.883065;-0.725675;-0.656173
605.362549;0.044065;0.103332;0.880987;-0.73561;-0.639284
606.942993;0.064739;0.125637;0.879505;-0.748683;-0.622549
608.523438;0.085346;0.147308;0.876809;-0.760716;-0.603106
610.10376;0.107081;0.169447;0.876057;-0.774304;-0.582383
611.684082;0.127738;0.190342;0.875021;-0.786026;-0.559313
613.264282;0.14942;0.212871;0.873767;-0.79705;-0.534447
614.844482;0.170494;0.23332;0.874553;-0.809131;-0.50798
616.424622;0.191015;0.253445;0.874202;-0.823024;-0.480151
618.0047;0.210662;0.272396;0.87405;-0.833901;-0.450815
619.584656;0.229709;0.290818;0.874542;-0.844146;-0.420159
621.164612;0.24794;0.309117;0.873073;-0.854221;-0.387429
622.744507;0.265765;0.326132;0.873145;-0.863187;-0.354047
624.324341;0.281324;0.341242;0.872118;-0.869402;-0.31929
625.904053;0.296312;0.3568;0.872197;-0.876474;-0.283368
627.483765;0.31095;0.370824;0.872322;-0.88099;-0.2455
629.063354;0.323641;0.383929;0.872232;-0.885549;-0.207306
630.642944;0.335187;0.395512;0.872033;-0.888292;-0.168036
632.222473;0.345007;0.405343;0.872817;-0.890574;-0.128276
633.80188;0.354883;0.41302;0.874803;-0.891296;-0.087882
635.381287;0.361492;0.420017;0.874614;-0.890474;-0.046822
636.960571;0.36776;0.426628;0.875064;-0.88799;-0.005269
638.539856;0.372446;0.4303;0.876898;-0.884928;0.036353
640.119019;0.375326;0.432945;0.877403;-0.880991;0.077441
641.69812;0.37705;0.43355;0.878646;-0.874776;0.118554
643.277222;0.376607;0.432434;0.880401;-0.867806;0.159681
644.856201;0.376532;0.430096;0.882858;-0.860347;0.199758
646.43512;0.374795;0.426402;0.885204;-0.85244;0.239892
648.013977;0.372772;0.42213;0.889055;-0.842548;0.278561
649.592773;0.367515;0.414974;0.891326;-0.830788;0.316041
651.171509;0.360637;0.407906;0.892384;-0.819822;0.353234
652.750122;0.353213;0.399664;0.894172;-0.80752;0.389069
654.328735;0.344934;0.389443;0.896914;-0.793386;0.424843
655.907227;0.33519;0.379062;0.899015;-0.779714;0.459161
657.485718;0.324751;0.367468;0.900536;-0.764886;0.491475
659.064087;0.314338;0.355518;0.903832;-0.749298;0.523008
660.642395;0.30155;0.344025;0.90511;-0.732474;0.552366
662.220581;0.288594;0.329974;0.907365;-0.716897;0.580792
663.798767;0.275368;0.315663;0.910017;-0.702292;0.60873
665.376831;0.261928;0.30125;0.912876;-0.683878;0.634114
666.954895;0.247584;0.286754;0.914668;-0.668585;0.657908
668.532837;0.233444;0.270952;0.916679;-0.651047;0.680032
670.110718;0.218286;0.254954;0.918646;-0.634254;0.701438
671.688477;0.20342;0.23875;0.921975;-0.62061;0.722864
673.266235;0.189296;0.2223;0.925132;-0.604286;0.740894
674.843872;0.172639;0.205535;0.925712;-0.587837;0.758369
676.421509;0.157697;0.188579;0.927854;-0.571039;0.775503
677.998962;0.141431;0.171681;0.929398;-0.556524;0.790484
679.576416;0.126483;0.155059;0.931844;-0.541989;0.804572
681.153748;0.110708;0.139389;0.933399;-0.527245;0.817882
682.731079;0.095016;0.121843;0.935424;-0.511724;0.830128
684.308228;0.080358;0.106453;0.936808;-0.497311;0.840929
685.885376;0.065883;0.091234;0.93934;-0.481604;0.851451
687.462463;0.050379;0.074784;0.940525;-0.466604;0.860008
689.039429;0.035328;0.059104;0.942023;-0.45653;0.869193
690.616333;0.020503;0.044246;0.943353;-0.444599;0.87701
692.193176;0.006182;0.029778;0.944949;-0.431066;0.88362
693.769897;-0.008947;0.01443;0.946233;-0.419717;0.89023
695.346558;-0.023104;-0.000952;0.948056;-0.407769;0.895877
696.923157;-0.037649;-0.015959;0.950037;-0.39841;0.901999
698.499634;-0.051078;-0.030012;0.951888;-0.389938;0.907013
700.07605;-0.065092;-0.044727;0.954677;-0.3782;0.911755
701.652466;-0.07824;-0.059208;0.95631;-0.369654;0.914172
703.228699;-0.091858;-0.072198;0.956542;-0.35887;0.916962
704.804871;-0.105059;-0.085818;0.956992;-0.349064;0.919577
706.380981;-0.117681;-0.099079;0.958034;-0.338715;0.921079
707.957031;-0.129422;-0.111817;0.958956;-0.332935;0.924582
709.532959;-0.141963;-0.124943;0.960916;-0.325718;0.926908
711.108826;-0.153347;-0.137211;0.961782;-0.318459;0.926759
712.684631;-0.16421;-0.149449;0.963975;-0.312316;0.927854
714.260315;-0.175955;-0.161337;0.963254;-0.30576;0.927898
715.835938;-0.186643;-0.172547;0.964039;-0.298989;0.927887
717.411438;-0.197289;-0.184736;0.966488;-0.292499;0.927735
718.986938;-0.209003;-0.19569;0.965641;-0.286516;0.928997
720.562256;-0.219578;-0.206242;0.965848;-0.28141;0.9278
722.137512;-0.22963;-0.217255;0.967491;-0.2745;0.92721
723.712708;-0.239957;-0.227171;0.966968;-0.267611;0.925469
725.287781;-0.249839;-0.237681;0.968336;-0.264918;0.9246
726.862854;-0.260141;-0.24842;0.969302;-0.26318;0.923537
728.437744;-0.270377;-0.258248;0.970059;-0.257449;0.921642
730.012573;-0.279214;-0.267279;0.970597;-0.254986;0.921477
731.587341;-0.289237;-0.277275;0.97122;-0.252694;0.919553
733.161987;-0.297617;-0.285896;0.972677;-0.247607;0.917305
734.736633;-0.305975;-0.294966;0.973633;-0.246049;0.915611
736.311096;-0.315028;-0.303926;0.973969;-0.245858;0.91342
737.885498;-0.324908;-0.312581;0.973995;-0.242068;0.911342
739.459839;-0.333109;-0.322415;0.975633;-0.238976;0.909433
741.034058;-0.341575;-0.330083;0.975693;-0.237313;0.906858
742.608154;-0.349348;-0.338813;0.977191;-0.233928;0.90428
744.182251;-0.357158;-0.347475;0.977837;-0.236786;0.901992
745.756165;-0.365737;-0.355421;0.976556;-0.232455;0.897917
747.330017;-0.373547;-0.363813;0.977563;-0.231241;0.895654
748.903809;-0.380703;-0.371329;0.977239;-0.229038;0.892733
750.477417;-0.388366;-0.379314;0.978398;-0.230683;0.889961
752.051025;-0.395753;-0.38705;0.977957;-0.231951;0.887587
753.624573;-0.402792;-0.39465;0.979235;-0.232811;0.885055
755.197937;-0.409569;-0.401533;0.978897;-0.229646;0.88162
756.77124;-0.416974;-0.409374;0.97906;-0.231217;0.876856
758.344421;-0.423555;-0.415893;0.978424;-0.230316;0.873482
759.917603;-0.430847;-0.423969;0.979657;-0.235281;0.872731
761.490601;-0.437883;-0.43061;0.98022;-0.235236;0.8688
763.063538;-0.444349;-0.437467;0.980355;-0.234401;0.865261
764.636353;-0.449658;-0.442511;0.979751;-0.22985;0.860964
766.209106;-0.454938;-0.447453;0.979838;-0.233099;0.858458
